<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.21	08:00:00	1.34422	1.34474	1.34325	1.34383	3284	0	10
2026.01.21	09:00:00	1.34381	1.34384	1.34080	1.34100	2894	0	10
2026.01.21	10:00:00	1.34098	1.34146	1.34028	1.34071	2879	0	10
2026.01.21	11:00:00	1.34068	1.34213	1.34008	1.34092	3091	0	10
2026.01.21	12:00:00	1.34096	1.34261	1.34009	1.34247	3654	0	10
2026.01.21	13:00:00	1.34249	1.34439	1.34117	1.34413	3690	0	10
2026.01.21	14:00:00	1.34416	1.34559	1.34221	1.34505	7588	0	10
2026.01.21	15:00:00	1.34503	1.34589	1.34242	1.34270	4985	0	10
2026.01.21	16:00:00	1.34270	1.34402	1.34233	1.34274	4982	0	10
2026.01.21	17:00:00	1.34278	1.34377	1.34159	1.34271	3926	0	10
2026.01.21	18:00:00	1.34272	1.34275	1.34181	1.34210	2655	0	10
2026.01.21	19:00:00	1.34212	1.34303	1.34091	1.34246	5035	0	10
2026.01.21	20:00:00	1.34249	1.34259	1.34120	1.34244	2788	0	10
2026.01.21	21:00:00	1.34246	1.34326	1.34226	1.34282	1574	0	2
2026.01.21	22:00:00	1.34281	1.34287	1.34195	1.34265	797	0	46
2026.01.21	23:00:00	1.34279	1.34301	1.34173	1.34177	1002	0	10
2026.01.22	00:00:00	1.34176	1.34308	1.34164	1.34288	1859	0	10
2026.01.22	01:00:00	1.34286	1.34316	1.34241	1.34300	2088	0	10
2026.01.22	02:00:00	1.34300	1.34349	1.34221	1.34251	1724	0	10
2026.01.22	03:00:00	1.34250	1.34334	1.34250	1.34318	1322	0	10
2026.01.22	04:00:00	1.34318	1.34390	1.34298	1.34311	1322	0	10
2026.01.22	05:00:00	1.34311	1.34311	1.34231	1.34281	1374	0	10
2026.01.22	06:00:00	1.34284	1.34295	1.34198	1.34255	1847	0	10
2026.01.22	07:00:00	1.34259	1.34369	1.34223	1.34311	2695	0	10
2026.01.22	08:00:00	1.34309	1.34330	1.34092	1.34174	3207	0	10
2026.01.22	09:00:00	1.34177	1.34462	1.34168	1.34432	3012	0	10
2026.01.22	10:00:00	1.34436	1.34501	1.34358	1.34471	2605	0	10
2026.01.22	11:00:00	1.34469	1.34523	1.34009	1.34201	7704	0	10
2026.01.22	12:00:00	1.34199	1.34413	1.34148	1.34249	4509	0	10
2026.01.22	13:00:00	1.34245	1.34379	1.34081	1.34224	5197	0	10
2026.01.22	14:00:00	1.34224	1.34524	1.34215	1.34458	4735	0	10
2026.01.22	15:00:00	1.34463	1.34847	1.34448	1.34771	4790	0	10
