<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.17	05:00:00	73.299	73.299	73.261	73.265	140	0	3
2025.09.17	06:00:00	73.262	73.339	73.241	73.312	611	0	3
2025.09.17	07:00:00	73.309	73.365	73.305	73.341	407	0	3
2025.09.17	08:00:00	73.344	73.353	73.246	73.312	332	0	3
2025.09.17	09:00:00	73.309	73.309	73.225	73.266	366	0	3
2025.09.17	10:00:00	73.264	73.319	73.246	73.291	373	0	3
2025.09.17	11:00:00	73.294	73.314	73.246	73.275	279	0	3
2025.09.17	12:00:00	73.278	73.293	73.237	73.237	386	0	3
2025.09.17	13:00:00	73.235	73.267	73.181	73.189	463	0	3
2025.09.17	14:00:00	73.192	73.217	73.155	73.209	483	0	3
2025.09.17	15:00:00	73.212	73.231	73.170	73.210	381	0	3
2025.09.17	16:00:00	73.213	73.219	73.155	73.177	259	0	3
2025.09.17	17:00:00	73.180	73.206	73.160	73.171	268	0	3
2025.09.17	18:00:00	73.168	73.392	72.851	73.315	5724	0	3
2025.09.17	19:00:00	73.318	73.344	73.176	73.329	2388	0	3
2025.09.17	20:00:00	73.326	73.422	73.321	73.393	433	0	3
2025.09.17	21:00:00	73.386	73.386	73.345	73.368	54	0	13
2025.09.17	22:00:00	73.368	73.396	73.347	73.369	182	0	3
2025.09.17	23:00:00	73.366	73.379	73.338	73.370	197	0	3
2025.09.18	00:00:00	73.367	73.416	73.367	73.382	411	0	3
2025.09.18	01:00:00	73.378	73.473	73.364	73.434	498	0	3
2025.09.18	02:00:00	73.431	73.431	73.376	73.380	254	0	3
2025.09.18	03:00:00	73.377	73.419	73.365	73.415	178	0	3
2025.09.18	04:00:00	73.412	73.500	73.409	73.492	196	0	3
2025.09.18	05:00:00	73.495	73.570	73.474	73.544	296	0	3
2025.09.18	06:00:00	73.541	73.603	73.502	73.554	638	0	3
2025.09.18	07:00:00	73.557	73.557	73.312	73.349	735	0	3
2025.09.18	08:00:00	73.352	73.384	73.266	73.314	633	0	3
2025.09.18	09:00:00	73.311	73.328	73.231	73.281	495	0	3
2025.09.18	10:00:00	73.284	73.304	73.237	73.264	439	0	3
2025.09.18	11:00:00	73.261	73.459	73.201	73.410	953	0	3
2025.09.18	12:00:00	73.413	73.557	73.404	73.557	999	0	3
2025.09.18	13:00:00	73.560	73.887	73.551	73.793	1216	0	3
2025.09.18	14:00:00	73.796	73.825	73.685	73.788	1392	0	3
2025.09.18	15:00:00	73.785	73.876	73.734	73.812	907	0	3
2025.09.18	16:00:00	73.815	73.843	73.755	73.785	533	0	3
2025.09.18	17:00:00	73.782	73.797	73.727	73.771	357	0	3
2025.09.18	18:00:00	73.774	73.829	73.763	73.783	261	0	3
2025.09.18	19:00:00	73.786	73.812	73.760	73.807	199	0	3
2025.09.18	20:00:00	73.811	73.826	73.772	73.772	193	0	3
2025.09.18	21:00:00	73.774	73.775	73.766	73.769	59	0	8
2025.09.21	21:00:00	74.199	74.239	74.199	74.239	52	0	15
2025.09.21	22:00:00	74.233	74.243	74.221	74.231	111	0	3
2025.09.21	23:00:00	74.230	74.278	74.228	74.278	119	0	3
2025.09.22	00:00:00	74.281	74.304	74.250	74.252	245	0	3
2025.09.22	01:00:00	74.248	74.261	74.213	74.258	336	0	3
2025.09.22	02:00:00	74.261	74.301	74.256	74.298	243	0	3
2025.09.22	03:00:00	74.301	74.307	74.254	74.281	161	0	3
2025.09.22	04:00:00	74.283	74.331	74.279	74.290	169	0	3
2025.09.22	05:00:00	74.291	74.296	74.217	74.230	178	0	3
2025.09.22	06:00:00	74.233	74.237	74.167	74.211	481	0	3
2025.09.22	07:00:00	74.209	74.229	74.166	74.190	636	0	3
2025.09.22	08:00:00	74.194	74.201	74.053	74.096	529	0	3
2025.09.22	09:00:00	74.093	74.126	74.050	74.062	362	0	3
2025.09.22	10:00:00	74.065	74.099	74.037	74.073	355	0	3
2025.09.22	11:00:00	74.077	74.114	74.074	74.084	304	0	3
2025.09.22	12:00:00	74.080	74.128	73.984	74.027	605	0	3
2025.09.22	13:00:00	74.030	74.082	73.992	74.033	817	0	3
2025.09.22	14:00:00	74.036	74.114	74.033	74.103	528	0	3
2025.09.22	15:00:00	74.100	74.116	74.044	74.060	384	0	3
2025.09.22	16:00:00	74.063	74.074	73.960	74.027	411	0	3
2025.09.22	17:00:00	74.024	74.036	73.977	73.982	191	0	3
2025.09.22	18:00:00	73.982	73.991	73.967	73.980	165	0	3
2025.09.22	19:00:00	73.977	73.992	73.969	73.984	133	0	3
2025.09.22	20:00:00	73.986	74.006	73.980	74.000	123	0	3
2025.09.22	21:00:00	73.996	74.004	73.990	73.999	57	0	5
2025.09.22	22:00:00	74.006	74.007	73.980	73.995	84	0	3
2025.09.22	23:00:00	73.992	73.998	73.984	73.995	91	0	3
2025.09.23	00:00:00	73.997	74.012	73.960	73.960	163	0	3
2025.09.23	01:00:00	73.964	73.984	73.924	73.946	213	0	3
2025.09.23	02:00:00	73.949	74.042	73.939	74.023	220	0	3
2025.09.23	03:00:00	74.027	74.056	73.987	73.987	188	0	3
2025.09.23	04:00:00	73.984	74.048	73.978	74.030	166	0	3
2025.09.23	05:00:00	74.033	74.053	73.992	74.031	212	0	3
2025.09.23	06:00:00	74.034	74.057	73.953	73.988	433	0	3
2025.09.23	07:00:00	73.985	74.044	73.947	73.961	1005	0	3
2025.09.23	08:00:00	73.964	74.143	73.919	74.053	1053	0	3
2025.09.23	09:00:00	74.049	74.089	73.995	74.044	532	0	3
2025.09.23	10:00:00	74.041	74.078	73.985	74.015	468	0	3
2025.09.23	11:00:00	74.017	74.037	73.962	73.992	384	0	3
2025.09.23	12:00:00	73.995	74.020	73.910	73.938	466	0	3
2025.09.23	13:00:00	73.934	74.038	73.874	73.979	954	0	3
2025.09.23	14:00:00	73.976	74.023	73.931	73.939	934	0	3
2025.09.23	15:00:00	73.942	74.029	73.934	73.982	498	0	3
2025.09.23	16:00:00	73.978	74.033	73.942	73.960	714	0	3
2025.09.23	17:00:00	73.958	73.988	73.931	73.981	489	0	3
2025.09.23	18:00:00	73.984	73.999	73.954	73.980	267	0	3
2025.09.23	19:00:00	73.977	73.993	73.925	73.937	210	0	3
2025.09.23	20:00:00	73.934	73.959	73.924	73.930	110	0	3
2025.09.23	21:00:00	73.928	73.950	73.917	73.941	59	0	8
2025.09.23	22:00:00	73.933	73.950	73.916	73.935	110	0	3
2025.09.23	23:00:00	73.936	73.950	73.922	73.940	119	0	3
2025.09.24	00:00:00	73.937	73.996	73.929	73.990	305	0	3
2025.09.24	01:00:00	73.987	74.029	73.984	74.012	337	0	3
2025.09.24	02:00:00	74.015	74.019	73.983	74.013	210	0	3
2025.09.24	03:00:00	74.015	74.037	73.995	74.034	140	0	3
2025.09.24	04:00:00	74.037	74.043	74.016	74.022	124	0	3
2025.09.24	05:00:00	74.025	74.067	74.006	74.039	169	0	3
2025.09.24	06:00:00	74.036	74.116	74.011	74.081	410	0	3
2025.09.24	07:00:00	74.084	74.173	74.062	74.156	510	0	3
2025.09.24	08:00:00	74.160	74.219	74.157	74.161	499	0	3
2025.09.24	09:00:00	74.158	74.230	74.141	74.197	315	0	3
2025.09.24	10:00:00	74.200	74.267	74.184	74.267	306	0	3
2025.09.24	11:00:00	74.264	74.321	74.241	74.306	404	0	3
2025.09.24	12:00:00	74.310	74.424	74.232	74.372	660	0	3
2025.09.24	13:00:00	74.375	74.476	74.361	74.415	750	0	3
2025.09.24	14:00:00	74.418	74.477	74.305	74.342	895	0	3
2025.09.24	15:00:00	74.339	74.380	74.314	74.363	540	0	3
2025.09.24	16:00:00	74.360	74.409	74.351	74.389	403	0	3
2025.09.24	17:00:00	74.392	74.392	74.316	74.328	283	0	3
2025.09.24	18:00:00	74.331	74.385	74.321	74.357	292	0	3
2025.09.24	19:00:00	74.354	74.386	74.346	74.369	191	0	3
2025.09.24	20:00:00	74.366	74.384	74.355	74.357	141	0	3
2025.09.24	21:00:00	74.356	74.357	74.338	74.338	58	0	8
2025.09.24	22:00:00	74.366	74.366	74.339	74.343	85	0	3
2025.09.24	23:00:00	74.340	74.353	74.327	74.350	107	0	3
2025.09.25	00:00:00	74.353	74.354	74.305	74.311	259	0	3
2025.09.25	01:00:00	74.308	74.352	74.298	74.327	218	0	3
2025.09.25	02:00:00	74.324	74.328	74.283	74.300	174	0	3
2025.09.25	03:00:00	74.304	74.318	74.279	74.285	119	0	3
